track_id,track_name,track_popularity,explicit,artist_name,artist_popularity,artist_followers,artist_genres,album_name,album_type,album_total_tracks,track_duration_min,release_year,release_decade,popularity_90_plus,recent_release,explicit_label,genre_available,artist_track_count,artist_10_plus,genre_track_count,genre_30_plus
3gIMOdOuqPb0ngihSVkuQx,Never Enough,0,False,Two Feet,67.0,2177177.0,,Max Maco Is Dead Right? (1-4),single,4,2.71,2021,2020s,False,False,Non Explicit,Genre Missing,26.0,10+ Tracks,,Genre Missing
2DrMcGNKEY0FZqjMovGaCm,Figure.09,58,False,Linkin Park,88.0,31785695.0,"nu metal, rap metal, rock, alternative metal",Meteora,album,13,3.29,2003,2000s,False,False,Non Explicit,Genre Available,38.0,10+ Tracks,38.0,30+ Tracks
2dpaYNEQHiRxtZbfNsse99,Happier,10,False,Marshmello,80.0,34476607.0,edm,Happier,single,1,3.57,2018,2010s,False,False,Non Explicit,Genre Available,9.0,Below 10 Tracks,82.0,30+ Tracks
2IY559smG7SXYk229NA2Vl,Little Bitty,70,False,Alan Jackson,72.0,3371242.0,"country, christian country, classic country",Everything I Love,album,10,2.64,1996,1990s,False,False,Non Explicit,Genre Available,4.0,Below 10 Tracks,4.0,Below 30 Tracks
0Rx0DJI556Ix5gBny6EWmn,Paradise,66,True,Bazzi,66.0,5506553.0,,Soul Searching,album,11,2.82,2019,2010s,False,False,Explicit,Genre Missing,4.0,Below 10 Tracks,,Genre Missing
6IyoLWzljeR3ldQo4KWHT6,Out thë way,72,True,Yeat,79.0,5976603.0,rage rap,Lyfë,album,12,2.5,2022,2020s,False,False,Explicit,Genre Available,3.0,Below 10 Tracks,49.0,30+ Tracks
40T969H60rqt5v1tWZDEMS,Dope Hat,41,True,Marilyn Manson,71.0,4968982.0,"industrial metal, industrial rock, industrial, metal, nu metal",Portrait Of An American Family,album,13,4.3,1994,1990s,False,False,Explicit,Genre Available,48.0,10+ Tracks,48.0,30+ Tracks
0f7OHfUNNs5DGTijGFPalp,Whiskey Lullaby,54,False,Alison Krauss,59.0,419072.0,"bluegrass, christian country, americana",A Hundred Miles Or More: A Collection,album,16,4.35,2007,2000s,False,False,Non Explicit,Genre Available,1.0,Below 10 Tracks,1.0,Below 30 Tracks
78eouBKVRyhbSzJwChr6QM,Don't Hurt Yourself (feat. Jack White),60,True,Beyoncé,84.0,41172203.0,,Lemonade,album,13,3.89,2016,2010s,False,False,Explicit,Genre Missing,49.0,10+ Tracks,,Genre Missing
6NM525U7IB4Zhpn8d921uX,Make It Clap (feat. Sean Paul & Spliff Starr) - Remix Album Version,45,True,Busta Rhymes,70.0,3165404.0,east coast hip hop,It Ain't Safe No More. . .,album,19,4.05,2002,2000s,False,False,Explicit,Genre Available,3.0,Below 10 Tracks,11.0,Below 30 Tracks
4VQNCzfZ3MdHEwwErNXpBo,All Eyez On Me (ft. Big Syke),78,True,2Pac,78.0,22549768.0,"old school hip hop, gangster rap, west coast hip hop, g-funk, hip hop",All Eyez On Me,album,27,5.13,1996,1990s,False,False,Explicit,Genre Available,4.0,Below 10 Tracks,4.0,Below 30 Tracks
1JSIWsJfxOji0FrxFcxdCK,"The Good, The Bad And The Ugly - 2004 Remaster",60,False,Ennio Morricone,65.0,1324293.0,soundtrack,"The Good, The Bad And The Ugly [Original Motion Picture Soundtrack / (Remastered & Expanded)]",album,21,2.7,1967,1960s,False,False,Non Explicit,Genre Available,8.0,Below 10 Tracks,346.0,30+ Tracks
6bZuZKR8hoyzZXNh1IW2Bu,Lovers,76,False,Anna of the North,61.0,286274.0,,Lovers,album,10,3.6,2017,2010s,False,False,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
0bMbDctzMmTyK2j74j3nF3,"Alone, Pt. II",68,False,Alan Walker,78.0,41264069.0,,"Alone, Pt. II",single,1,2.98,2019,2010s,False,False,Non Explicit,Genre Missing,16.0,10+ Tracks,,Genre Missing
2PkHdCRTfVmFz1eNV5YRp9,The Fortune of Edward Kenway,32,False,Brian Tyler,56.0,218834.0,soundtrack,Assassin's Creed 4: Black Flag (Original Game Soundtrack),album,34,1.96,2013,2010s,False,False,Non Explicit,Genre Available,11.0,10+ Tracks,346.0,30+ Tracks
4D7BCuvgdJlYvlX5WlN54t,"You're On Your Own, Kid",79,False,Taylor Swift,100.0,145396321.0,,Midnights,album,13,3.24,2022,2020s,False,False,Non Explicit,Genre Missing,331.0,10+ Tracks,,Genre Missing
7graOvVPwjmSFwJ3rHoPDt,Heartless,43,True,The Weeknd,93.0,112918137.0,,The Highlights,compilation,18,3.3,2021,2020s,False,False,Explicit,Genre Missing,151.0,10+ Tracks,,Genre Missing
5TpaWJKnuyA4MjzAbFXSTQ,Damn! (feat. Lil' Jon) - Club Mix,56,True,Youngbloodz,47.0,634747.0,"crunk, southern hip hop",Drankin' Patnaz,album,16,4.98,2003,2000s,False,False,Explicit,Genre Available,1.0,Below 10 Tracks,2.0,Below 30 Tracks
5jw5yNpSTxdBAr1AV3N96s,The Way I Am Now,25,False,Lila Holler,17.0,1068.0,,The Way I Am Now,single,1,3.77,2025,2020s,False,True,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
2IXJyG1DX93g2EhFXghz37,The Choice,52,False,Gustavo Santaolalla,63.0,394210.0,soundtrack,The Last of Us,album,30,1.71,2013,2010s,False,False,Non Explicit,Genre Available,6.0,Below 10 Tracks,346.0,30+ Tracks
05EatbIhTjuB6QjSTputWB,Animals,25,False,Johnning,51.0,43179.0,,Animals,single,1,3.04,2023,2020s,False,False,Non Explicit,Genre Missing,3.0,Below 10 Tracks,,Genre Missing
2LMkwUfqC6S6s6qDVlEuzV,White Ferrari,84,False,Frank Ocean,83.0,20280852.0,,Blonde,album,17,4.15,2016,2010s,False,False,Non Explicit,Genre Missing,6.0,Below 10 Tracks,,Genre Missing
433P7tDcIAi6NLnf4Sh6tI,Still Here,64,True,Drake,95.0,103039388.0,rap,Views,album,20,3.16,2016,2010s,False,False,Explicit,Genre Available,86.0,10+ Tracks,192.0,30+ Tracks
4zXZ5Mq2L6jnsOsTssgRh8,Hush,70,False,The Marías,83.0,3767285.0,bedroom pop,CINEMA,album,13,3.03,2021,2020s,False,False,Non Explicit,Genre Available,4.0,Below 10 Tracks,50.0,30+ Tracks
4WhHNXBgRglnkjy7TMzgdh,Hachikō,59,False,Fujii Kaze,74.0,4571036.0,j-pop,Hachikō,single,1,4.51,2025,2020s,False,True,Non Explicit,Genre Available,1.0,Below 10 Tracks,1.0,Below 30 Tracks
789CxjEOtO76BVD1A9yJQH,Stay,74,False,Rihanna,90.0,68997177.0,,Unapologetic (Edited Version),album,14,4.01,2012,2010s,False,False,Non Explicit,Genre Missing,57.0,10+ Tracks,,Genre Missing
4pcafPzLDSqQktqSpxHL3E,THUNDER Y LIGHTNING,70,True,Bad Bunny,95.0,102500980.0,"reggaeton, trap latino, urbano latino, latin",nadie sabe lo que va a pasar mañana,album,22,3.62,2023,2020s,False,False,Explicit,Genre Available,56.0,10+ Tracks,56.0,30+ Tracks
1vjIHlmc4WfIaEl74YAvX0,Unwanted,49,False,Avril Lavigne,76.0,12004691.0,,Let Go,album,13,3.68,2002,2000s,False,False,Non Explicit,Genre Missing,24.0,10+ Tracks,,Genre Missing
4XC8d0vLerfOELqV1BHQGD,Know Better,26,False,Jesse®,43.0,301499.0,,Wanted?,album,12,2.51,2024,2020s,False,True,Non Explicit,Genre Missing,9.0,Below 10 Tracks,,Genre Missing
26MJjeJ0NSOQDKeZzrEFMl,hate to be lame,66,False,Lizzy McAlpine,74.0,1544658.0,,five seconds flat,album,14,2.61,2022,2020s,False,False,Non Explicit,Genre Missing,4.0,Below 10 Tracks,,Genre Missing
6FWWWKLHXqLOfvXsWN9mrU,Lost,20,False,TOMMYANDMARY,8.0,1117.0,,Lost,single,1,3.05,2017,2010s,False,False,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
45DuBzsgfiterhMTTsewpH,Love Pledge and the Arena,46,False,John Williams,70.0,1604690.0,soundtrack,Star Wars: Attack of the Clones (Original Motion Picture Soundtrack),album,13,8.5,2002,2000s,False,False,Non Explicit,Genre Available,27.0,10+ Tracks,346.0,30+ Tracks
5EhZC8GFOVXrpiUW22jncE,Urban Twilight,30,False,,,,,Darkbloom,single,5,4.26,2011,2010s,False,False,Non Explicit,Genre Missing,,Below 10 Tracks,,Genre Missing
0fM9dEhUFV4MHDuJgrcfOv,How You Get The Girl,59,False,Taylor Swift,100.0,145396321.0,"country, pop, indie, folk",1989 (Deluxe),album,19,4.13,2014,2010s,False,False,Non Explicit,Genre Available,331.0,10+ Tracks,1.0,Below 30 Tracks
1XkRprkVY9ntVC7KzHrlaZ,The Book of Boba Fett,48,False,Ludwig Göransson,64.0,425177.0,soundtrack,The Book of Boba Fett: Vol. 1 (Chapters 1-4) [Original Soundtrack],album,17,2.93,2022,2020s,False,False,Non Explicit,Genre Available,9.0,Below 10 Tracks,346.0,30+ Tracks
1E1TRiAhjfJNuj12UOE2K1,"Boys, Be Courageous!",0,False,Yoshihisa Hirano,50.0,62821.0,"anime, soundtrack",TVアニメ「HUNTER×HUNTER」オリジナル・サウンドトラック,album,37,1.19,2012,2010s,False,False,Non Explicit,Genre Available,8.0,Below 10 Tracks,46.0,30+ Tracks
3ES6cLKSNuWCZgL0X7BHSv,Colors,54,False,Elvis Drew,55.0,68438.0,dark r&b,Colors,single,1,2.11,2021,2020s,False,False,Non Explicit,Genre Available,8.0,Below 10 Tracks,111.0,30+ Tracks
3QvOV1QYPPre7gjppKyeON,Pickup Man,57,False,Joe Diffie,57.0,911314.0,"classic country, country",Greatest Hits,compilation,12,3.61,1998,1990s,False,False,Non Explicit,Genre Available,1.0,Below 10 Tracks,2.0,Below 30 Tracks
11xC6P3iKYpFThT6Ce1KdG,Attention,59,True,Doja Cat,86.0,34742256.0,,Attention,single,1,4.62,2023,2020s,False,False,Explicit,Genre Missing,30.0,10+ Tracks,,Genre Missing
0V5cvmTKsYmF5FmGGEAfmS,Je te laisserai des mots,6,False,Patrick Watson,70.0,919612.0,,Je te laisserai des mots,single,1,2.68,2010,2010s,False,False,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
0TfiCAUvYa58v4R0mjbsQB,Disassociative,45,True,Marilyn Manson,71.0,4969994.0,"industrial metal, industrial rock, industrial, metal, nu metal",Mechanical Animals,album,14,4.84,1998,1990s,False,False,Explicit,Genre Available,48.0,10+ Tracks,48.0,30+ Tracks
74rAe9FYlLdB1U6HONcHg9,Eddie Kane - Radio Edit,10,False,J.I.Bri,16.0,2177.0,,"The THRILL is Back, Vol. 1 (Clean Version)",album,11,3.26,2025,2020s,False,True,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
6b2RcmUt1g9N9mQ3CbjX2Y,How Do You Sleep?,66,False,Sam Smith,81.0,26275803.0,soft pop,How Do You Sleep?,single,1,3.37,2019,2010s,False,False,Non Explicit,Genre Available,40.0,10+ Tracks,209.0,30+ Tracks
2rRJrJEo19S2J82BDsQ3F7,Falling,1,False,Trevor Daniel,59.0,927692.0,,Nicotine,album,10,2.66,2020,2020s,False,False,Non Explicit,Genre Missing,3.0,Below 10 Tracks,,Genre Missing
742bIgkWeEcjPOCdMk0wLQ,Fernando de Noronha,11,False,DJ Khamel,8.0,10.0,,Fernando de Noronha,single,3,2.61,2025,2020s,False,True,Non Explicit,Genre Missing,7.0,Below 10 Tracks,,Genre Missing
3kZoay4ANo86ehb6s4RwS9,Ridin',68,True,Chamillionaire,57.0,1016915.0,southern hip hop,The Sound of Revenge,album,16,5.05,2005,2000s,False,False,Explicit,Genre Available,1.0,Below 10 Tracks,5.0,Below 30 Tracks
6vnfObZ4Ys70SBAtti1xZ9,COFFEE BEAN,67,True,Travis Scott,89.0,41119579.0,rap,ASTROWORLD,album,17,3.49,2018,2010s,False,False,Explicit,Genre Available,33.0,10+ Tracks,192.0,30+ Tracks
1Lo0QY9cvc8sUB2vnIOxDT,Fast Car,82,False,Luke Combs,83.0,13400486.0,country,Gettin' Old,album,18,4.42,2023,2020s,False,False,Non Explicit,Genre Available,4.0,Below 10 Tracks,90.0,30+ Tracks
20R4HfKloPKgXDqU7UKk3x,Therefore I Am,72,False,Billie Eilish,90.0,118728633.0,,Happier Than Ever,album,16,2.89,2021,2020s,False,False,Non Explicit,Genre Missing,61.0,10+ Tracks,,Genre Missing
5BoOzegGrg5XFRR8UBDtkF,Broken Whiskey Glass,55,True,Post Malone,86.0,47720209.0,,Stoney (Deluxe),album,18,3.9,2016,2010s,False,False,Explicit,Genre Missing,83.0,10+ Tracks,,Genre Missing
0IVAlb0cFCH1cQ974iR1TU,Ms. Fat Booty,66,True,Mos Def,64.0,1631498.0,"east coast hip hop, old school hip hop, hip hop",Black On Both Sides,album,17,3.73,1999,1990s,False,False,Explicit,Genre Available,1.0,Below 10 Tracks,10.0,Below 30 Tracks
3ZCTVFBt2Brf31RLEnCkWJ,everything i wanted,83,False,Billie Eilish,90.0,118728633.0,,everything i wanted,single,1,4.09,2019,2010s,False,False,Non Explicit,Genre Missing,61.0,10+ Tracks,,Genre Missing
48X4D1FYOShPz2VF3YdfCF,House Of Cards,68,False,Radiohead,85.0,13831380.0,"art rock, alternative rock",In Rainbows,album,10,5.47,2007,2000s,False,False,Non Explicit,Genre Available,41.0,10+ Tracks,41.0,30+ Tracks
09rBX6mQFN1GFJgfqUQak5,Why Do You Love Me,47,True,Charlotte Lawrence,53.0,1178491.0,,Charlotte,album,7,2.87,2021,2020s,False,False,Explicit,Genre Missing,3.0,Below 10 Tracks,,Genre Missing
3HoGF4zDfQOkNQnUY6W2nH,Silhouette,64,False,Pastel Ghost,63.0,939937.0,"witch house, darkwave",Silhouette,single,1,4.0,2013,2010s,False,False,Non Explicit,Genre Available,9.0,Below 10 Tracks,14.0,Below 30 Tracks
2F5nK70URbVjwao6lRwX0P,Boys Will Be Boys,45,False,Dua Lipa,85.0,46891061.0,pop,Future Nostalgia,album,13,2.77,2020,2020s,False,False,Non Explicit,Genre Available,50.0,10+ Tracks,303.0,30+ Tracks
7zsXy7vlHdItvUSH8EwQss,Cold Water,68,False,Major Lazer,73.0,6302021.0,moombahton,Cold Water,single,1,3.09,2016,2010s,False,False,Non Explicit,Genre Available,9.0,Below 10 Tracks,14.0,Below 30 Tracks
0UfKjLR2ky4AJBF1ksmAQ8,No Reflection,36,False,Marilyn Manson,71.0,4969994.0,"industrial metal, industrial rock, industrial, metal, nu metal",Born Villain,album,14,4.6,2012,2010s,False,False,Non Explicit,Genre Available,48.0,10+ Tracks,48.0,30+ Tracks
7GUhiAHLoVy1V8ucQuZ3CB,Popular (with Playboi Carti & Madonna),58,True,The Weeknd,93.0,112957721.0,,The Highlights (Deluxe),compilation,36,3.59,2024,2020s,False,True,Explicit,Genre Missing,151.0,10+ Tracks,,Genre Missing
1HNkqx9Ahdgi1Ixy2xkKkL,Photograph,86,False,Ed Sheeran,88.0,122789460.0,soft pop,x (Deluxe Edition),album,16,4.32,2014,2010s,False,False,Non Explicit,Genre Available,53.0,10+ Tracks,209.0,30+ Tracks
3EaQbgXTgL1CQxJX2oHujo,"Oh! Darling - From ""Across The Universe"" Soundtrack",20,False,Dana Fuchs,33.0,20236.0,,Across The Universe,compilation,16,2.48,2007,2000s,False,False,Non Explicit,Genre Missing,3.0,Below 10 Tracks,,Genre Missing
3SKH53SPQbEnZR4cJPVaz2,Messy,83,True,Lola Young,77.0,1461346.0,,Messy,single,6,4.73,2024,2020s,False,True,Explicit,Genre Missing,8.0,Below 10 Tracks,,Genre Missing
4Km5HrUvYTaSUfiSGPJeQR,Bad and Boujee (feat. Lil Uzi Vert),2,True,Migos,74.0,14638268.0,trap,Culture,album,13,5.72,2017,2010s,False,False,Explicit,Genre Available,5.0,Below 10 Tracks,7.0,Below 30 Tracks
1PAOrcAwt8zSlY89UyjWDK,Dumb - 1992/Live at Reading,33,False,Nirvana,81.0,23391272.0,"grunge, rock",Live at Reading,album,24,2.54,2009,2000s,False,False,Non Explicit,Genre Available,91.0,10+ Tracks,91.0,30+ Tracks
4pvQuMznanQIoAVshVwxLc,Stereo Love,32,False,UMAII,25.0,1078.0,,Stereo Love,single,1,2.42,2021,2020s,False,False,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
0H8XeaJunhvpBdBFIYi6Sh,Deja Vu,65,True,Post Malone,86.0,47720209.0,,Stoney (Deluxe),album,18,3.9,2016,2010s,False,False,Explicit,Genre Missing,83.0,10+ Tracks,,Genre Missing
2tpWsVSb9UEmDRxAl1zhX1,Counting Stars,87,False,OneRepublic,81.0,18703625.0,soft pop,Native,album,12,4.29,2013,2010s,False,False,Non Explicit,Genre Available,11.0,10+ Tracks,209.0,30+ Tracks
7os53rdrgA0OU6xC5xJruX,concert for aliens,55,True,mgk,78.0,5642925.0,,Tickets To My Downfall,album,15,2.67,2020,2020s,False,False,Explicit,Genre Missing,36.0,10+ Tracks,,Genre Missing
2cA9RA2kuwsR7OBQ2LIEIe,Montreal,49,False,The Weeknd,93.0,112957721.0,,Trilogy,album,30,4.18,2012,2010s,False,False,Non Explicit,Genre Missing,151.0,10+ Tracks,,Genre Missing
3Umh6PJHtxIi1FTMliXQ72,Letters from Home,36,False,John Michael Montgomery,59.0,1198427.0,"country, classic country",00's US Hits,compilation,57,4.46,2021,2020s,False,False,Non Explicit,Genre Available,4.0,Below 10 Tracks,26.0,Below 30 Tracks
5Lfdb0KKLWKEns27p20uYt,i wish i knew how to quit you,78,False,sombr,85.0,2795852.0,,I Barely Know Her,album,10,3.87,2025,2020s,False,True,Non Explicit,Genre Missing,15.0,10+ Tracks,,Genre Missing
0hHc2igYYlSUyZdByauJmB,You Say Run,63,False,Yuki Hayashi,58.0,165536.0,"anime, soundtrack",TVアニメ『僕のヒーローアカデミア』オリジナル・サウンドトラック,album,35,3.81,2016,2010s,False,False,Non Explicit,Genre Available,2.0,Below 10 Tracks,46.0,30+ Tracks
0fwiyZecKNOALUwI7hxSAb,"Push It to the Limit - From ""Jump In!""/Soundtrack Version",36,False,Corbin Bleu,46.0,530174.0,,Jump In,compilation,13,3.24,2007,2000s,False,False,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
0f9VZFjbmAS5erjDan7mYn,Swordplay,36,False,Harry Gregson-Williams,56.0,153173.0,soundtrack,Kingdom of Heaven (Original Motion Picture Soundtrack),album,19,2.02,2005,2000s,False,False,Non Explicit,Genre Available,6.0,Below 10 Tracks,346.0,30+ Tracks
7iFw1GrPSKTP7V8wr2HL7O,Happiness Is Simple,42,False,Simon Franglen,42.0,19349.0,,Avatar: The Way of Water (Original Motion Picture Soundtrack),compilation,22,2.37,2022,2020s,False,False,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
1Hohk6AufHZOrrhMXZppax,ALIEN SUPERSTAR,67,True,Beyoncé,84.0,41176723.0,,RENAISSANCE,album,16,3.59,2022,2020s,False,False,Explicit,Genre Missing,49.0,10+ Tracks,,Genre Missing
2yrCEHRl6qP9YtUzRTKqZx,Ready The Ships,42,False,John Powell,63.0,301226.0,soundtrack,How To Train Your Dragon (Music From The Motion Picture),album,25,5.24,2010,2010s,False,False,Non Explicit,Genre Available,18.0,10+ Tracks,346.0,30+ Tracks
5kRgOJD7wN77OHjiGhkpjL,Special Death,47,False,Mirah,36.0,61215.0,,Advisory Committee,album,14,2.54,2002,2000s,False,False,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
3jynPlIywjBpko6ZkR1mUI,The Fastest Man Alive - Always Late,0,False,Blake Neely,45.0,33375.0,soundtrack,The Flash: Original Television Soundtrack: Season 1,album,29,3.1,2015,2010s,False,False,Non Explicit,Genre Available,1.0,Below 10 Tracks,346.0,30+ Tracks
6mSnSuOhgHHohqeBw76jRV,i was all over her,79,False,salvia palth,65.0,1363182.0,"slowcore, lo-fi indie",melanchole,album,13,2.69,2013,2010s,False,False,Non Explicit,Genre Available,2.0,Below 10 Tracks,2.0,Below 30 Tracks
1ZQfdBUXnDqV8FCORKYUG7,Beyond Hill And Dale...,38,False,Mikolai Stroinski,52.0,24104.0,"medieval, soundtrack",The Witcher 3: Wild Hunt - Blood and Wine (Official Soundtrack),album,25,3.07,2016,2010s,False,False,Non Explicit,Genre Available,8.0,Below 10 Tracks,30.0,30+ Tracks
7aRCf5cLOFN1U7kvtChY1G,Search & Rescue,72,True,Drake,95.0,103067383.0,rap,Search & Rescue,single,1,4.54,2023,2020s,False,False,Explicit,Genre Available,86.0,10+ Tracks,192.0,30+ Tracks
4QIo4oxwzzafcBWkKjDpXY,xanny,70,False,Billie Eilish,90.0,118728633.0,,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",album,14,4.06,2019,2010s,False,False,Non Explicit,Genre Missing,61.0,10+ Tracks,,Genre Missing
6mw2KpT2jyBsukM4dgnQow,MAYBE.,41,False,SIENNA SPIRO,66.0,182377.0,,TAXI DRIVER,single,3,3.92,2024,2020s,False,True,Non Explicit,Genre Missing,2.0,Below 10 Tracks,,Genre Missing
5ZNj8iQFmW1pGjAjT3TMy1,GRIM REAPER,50,False,Lil God Dan,50.0,112613.0,,GRIM REAPER,single,1,2.33,2022,2020s,False,False,Non Explicit,Genre Missing,2.0,Below 10 Tracks,,Genre Missing
5zMuzsE5kvd54FwraufeeK,Shawshank Prison - Stoic Theme,47,False,Thomas Newman,60.0,277520.0,soundtrack,The Shawshank Redemption,compilation,21,1.88,2009,2000s,False,False,Non Explicit,Genre Available,5.0,Below 10 Tracks,346.0,30+ Tracks
4ngypPwfcqpHBxQjJIOgvr,Hangover,44,False,PSY,62.0,1819643.0,k-pop,Hangover,single,1,3.95,2014,2010s,False,False,Non Explicit,Genre Available,3.0,Below 10 Tracks,93.0,30+ Tracks
2tudvzsrR56uom6smgOcSf,Like That,82,True,Future,88.0,22682234.0,rap,WE DON'T TRUST YOU,album,17,4.46,2024,2020s,False,True,Explicit,Genre Available,24.0,10+ Tracks,192.0,30+ Tracks
3AVXwaOGCEL8cmBecfcsFJ,Light Switch,56,False,Charlie Puth,80.0,25306511.0,"soft pop, pop",Light Switch (Instrumental),single,2,3.13,2022,2020s,False,False,Non Explicit,Genre Available,11.0,10+ Tracks,11.0,Below 30 Tracks
2p8IUWQDrpjuFltbdgLOag,After Hours,81,False,The Weeknd,93.0,112957721.0,,After Hours,album,14,6.02,2020,2020s,False,False,Non Explicit,Genre Missing,151.0,10+ Tracks,,Genre Missing
1Fid2jjqsHViMX6xNH70hE,Atlantis,81,False,Seafret,65.0,1091221.0,,Tell Me It's Real (Expanded Edition),album,16,3.82,2016,2010s,False,False,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
2hCKzqwjRjhycKeZJvbloJ,Go Flex,0,True,Post Malone,86.0,47720209.0,,Stoney,album,14,2.99,2016,2010s,False,False,Explicit,Genre Missing,83.0,10+ Tracks,,Genre Missing
5jtVwwudFylRvCGrG4CbIm,Tu Me Manques,19,True,Okay Kaya,43.0,124262.0,art pop,Both,album,14,1.0,2018,2010s,False,False,Explicit,Genre Available,2.0,Below 10 Tracks,25.0,Below 30 Tracks
5jhBwnqzNNrENXnYrAdoCe,Everybody Dies,68,False,Billie Eilish,90.0,118728633.0,,Happier Than Ever,album,16,3.44,2021,2020s,False,False,Non Explicit,Genre Missing,61.0,10+ Tracks,,Genre Missing
5d6lYplVOV4xJ37EVCpHqB,House Of Balloons / Glass Table Girls,55,True,The Weeknd,93.0,112957721.0,,Trilogy,album,30,6.79,2012,2010s,False,False,Explicit,Genre Missing,151.0,10+ Tracks,,Genre Missing
2mFG5xZ9Uz9v4ks0QnwK5i,"Circle of Life - From ""The Lion King"" Soundtrack",36,False,Carmen Twillie,48.0,14343.0,,Disney's Greatest Volume 1,compilation,20,3.98,2001,2000s,False,False,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
5jzKL4BDMClWqRguW5qZvh,Teenage Dream,74,False,Katy Perry,83.0,38393243.0,pop,Teenage Dream,album,12,3.8,2010,2010s,False,False,Non Explicit,Genre Available,60.0,10+ Tracks,303.0,30+ Tracks
6TsRPIdwASJBXanGhftVjc,1917,50,False,Thomas Newman,60.0,277520.0,soundtrack,1917 (Original Motion Picture Soundtrack),album,19,1.29,2019,2010s,False,False,Non Explicit,Genre Available,5.0,Below 10 Tracks,346.0,30+ Tracks
4A2LfnduSTsE8u0ecYROxE,You Are In Love,54,False,Taylor Swift,100.0,145443567.0,,1989 (Deluxe Edition),album,19,4.45,2014,2010s,False,False,Non Explicit,Genre Missing,331.0,10+ Tracks,,Genre Missing
4Zcz6saEkOII3PlXd9gN3o,Hermit the Frog,65,True,MARINA,72.0,6114655.0,,The Family Jewels,album,13,3.6,2009,2000s,False,False,Explicit,Genre Missing,11.0,10+ Tracks,,Genre Missing
1FTCA6wQwulQFokDddKE68,Polythene Pam - Remastered 2009,54,False,The Beatles,82.0,30718195.0,"classic rock, psychedelic rock",Abbey Road (Remastered),album,17,1.21,1969,1960s,False,False,Non Explicit,Genre Available,20.0,10+ Tracks,20.0,Below 30 Tracks
2jRmKc69qzGKzGU9SdH5u7,el Diablo,57,True,mgk,78.0,5642925.0,,Hotel Diablo,album,14,2.44,2019,2010s,False,False,Explicit,Genre Missing,36.0,10+ Tracks,,Genre Missing
3abKAw6reL2U3vhAe98ZsY,Issues - Alan Walker Remix,57,True,Julia Michaels,69.0,5292781.0,,Issues (Alan Walker Remix),single,1,3.02,2017,2010s,False,False,Explicit,Genre Missing,4.0,Below 10 Tracks,,Genre Missing
6kEqKNXFU9p5lXSSab4skH,Prism,46,False,Pastel Ghost,63.0,939937.0,"witch house, darkwave",Abyss,album,10,3.48,2015,2010s,False,False,Non Explicit,Genre Available,9.0,Below 10 Tracks,14.0,Below 30 Tracks
3ZapannD8BcNgyMheNdAaw,Time Fades Away,0,False,Two Feet,67.0,2177376.0,,Time Fades Away,single,1,3.08,2020,2020s,False,False,Non Explicit,Genre Missing,26.0,10+ Tracks,,Genre Missing
0n2QFaU59wkNJW0ruoaGeY,So Far,28,False,Visibly True,20.0,114.0,,So Far,single,1,3.08,2025,2020s,False,True,Non Explicit,Genre Missing,1.0,Below 10 Tracks,,Genre Missing
41krZZovstMJKeJZJtbL78,"Girl, so confusing",67,False,Charli xcx,82.0,6318755.0,"hyperpop, art pop",BRAT,album,15,2.91,2024,2020s,False,True,Non Explicit,Genre Available,30.0,10+ Tracks,30.0,30+ Tracks
6cPyTS0Kk2sc4xQwC93kOg,Break Up Every Night,48,True,The Chainsmokers,80.0,21359561.0,,Memories...Do Not Open,album,12,3.46,2017,2010s,False,False,Explicit,Genre Missing,19.0,10+ Tracks,,Genre Missing
5ByAIlEEnxYdvpnezg7HTX,Juicy - 2005 Remaster,73,True,The Notorious B.I.G.,75.0,12762931.0,"old school hip hop, gangster rap, east coast hip hop, hip hop",Ready to Die (The Remaster),album,19,5.05,1994,1990s,False,False,Explicit,Genre Available,5.0,Below 10 Tracks,5.0,Below 30 Tracks
0fB77VOZ2FkQeKLv1DuEwp,hope is a dangerous thing for a woman like me to have - but I have it,62,True,Lana Del Rey,88.0,51798111.0,,Norman Fucking Rockwell!,album,14,5.41,2019,2010s,False,False,Explicit,Genre Missing,100.0,10+ Tracks,,Genre Missing
6piYLIOh4x7xDsXuKRj8aA,This Is How We Roll,40,False,Florida Georgia Line,70.0,5589145.0,"country, pop country, acoustic country",Best Of 2010's Country,compilation,50,3.71,2023,2020s,False,False,Non Explicit,Genre Available,10.0,10+ Tracks,10.0,Below 30 Tracks
